city;year;gdp_per;gdp_growth;private_inv;pub_inv;export;import;violence;HDI;educ_superior;primary_enrolls;density_pop;value_add;agriculture_add;industry_add;services_add;eletricity;tax_revenue;hosp_rooms;hosp_rooms_per;jobs;jobs_revenue;population;urban_pop;rural_pop;olding;urbing;fundamental
Santa Cruz da Conceição;2014;30435,99;0,040465991;;;;;91;;;112,5;27,6;115399,87;15882,75;26747,69;72769,43;37632;;;;1425;1767,31;4143;2991;1152;99,17;72,19;
Santa Cruz da Conceição;2015;;;;;;276519;76;;;108,43;27,84;;;;;33168;;;;1332;1838,88;4180;3062;1118;104,84;73,25;
Santa Cruz da Conceição;2016;;;;;;;0;;;100,45;28,06;;;;;;;;;;;4213;3130;1083;109,21;74,29;
Santa Cruz da Esperança;2000;;;;;;;0;0,674;3,28;;12,14;;;;;;8954568;;;196;514,08;1795;1196;599;36,03;66,63;
Santa Cruz da Esperança;2001;;;;;;;19;;;;12,29;;;;;1690;8581770;;;138;576,48;1816;1205;611;37,68;66,35;24
Santa Cruz da Esperança;2002;8204,93;;;;;;27;;;;12,43;14823,01;7723,95;1039,09;6059,98;1459;10680136;;;150;636,3;1838;1217;621;40,23;66,21;18
Santa Cruz da Esperança;2003;8555,02;0,054581865;;;;;22;;;;12,58;15610,73;7715,04;1096,89;6798,8;1616;7015671;;;163;729,22;1859;1230;629;42,86;66,16;29
Santa Cruz da Esperança;2004;7534,61;-0,110747885;;;;;27;;;;12,7;13832,66;5844,35;1337,23;6651,08;1715;...;;;157;643,61;1877;1243;634;45,56;66,22;24
Santa Cruz da Esperança;2005;9390,46;0,253613407;;;;;26;;;;12,77;17492,62;7570,31;1972,04;7950,27;1850;...;;;194;704,34;1888;1256;632;48,32;66,53;17
Santa Cruz da Esperança;2006;11834,53;0,265611683;;;;;17;;;;12,83;22012,9;9901,21;2732,32;9379,37;1917;...;;;197;764,11;1896;1269;627;50,3;66,93;
Santa Cruz da Esperança;2007;13038,04;0,109248619;;;;;19;;;91,25;12,91;24439,17;12081,17;2251,02;10106,99;1975;9531833;;;238;874,44;1909;1282;627;52,92;67,16;33
Santa Cruz da Esperança;2008;12244,1;-0,05302371;;;;;17;;;95,22;13,02;23012,46;9113,81;2337,16;11561,49;2121;11108626;;;299;891,62;1925;1295;630;56,03;67,27;28
Santa Cruz da Esperança;2009;15925,5;0,310803449;;;;;17;;;93,87;13,12;30577,9;14859,33;2692,14;13026,43;2285;10473999;;;251;1052,1;1940;1308;632;59,62;67,42;11
Santa Cruz da Esperança;2010;13582,37;-0,141855378;;;6552;;33;0,743;5,48;92,13;13,18;26073,74;12443,31;1358,34;12272,09;1900;11776006;;;261;1076,49;1952;1322;630;64,32;67,73;19
Santa Cruz da Esperança;2011;11313,05;-0,161531472;;;;;20;;;89,93;13,27;21848,97;7539,55;1166,11;13143,32;1933;12960860;;;322;1192,15;1965;1333;632;66,88;67,84;19
Santa Cruz da Esperança;2012;15700,67;0,397018642;;;;;20;;;95,04;13,36;30607,98;13058,38;1655,25;15894,35;2133;;;;313;1281,82;1978;1344;634;70,81;67,95;29
Santa Cruz da Esperança;2013;16832,67;0,079145297;;408000;;;20;;;93,36;13,45;33074,29;13481,55;1786,47;17806,27;2839;;;;318;1435,12;1991;1355;636;74,59;68,06;26
Santa Cruz da Esperança;2014;18237,74;0,090547042;;;6004;;21;;;100,76;13,54;35903,74;12666,6;1872,26;21364,88;3349;;;;350;1399,14;2004;1366;638;78,47;68,16;
Santa Cruz da Esperança;2015;;;;;;;22;;;104,35;13,63;;;;;3296;;;;368;1588,07;2018;1378;640;82,8;68,29;
Santa Cruz da Esperança;2016;;;;;;;0;;;101,6;13,71;;;;;;;;;;;2030;1388;642;85,15;68,37;
Santa Cruz das Palmeiras;2000;;;;;;;0;0,632;5,23;;86,29;;;;;;41253072;;;3303;530,67;25517;23992;1525;33,29;94,02;
Santa Cruz das Palmeiras;2001;;;;;;;258;;;;87,76;;;;;28256;...;;;3571;593,24;25951;24434;1517;34,58;94,15;334
Santa Cruz das Palmeiras;2002;5321,86;;;;;;333;;;;89,17;130752,98;30003,76;8088,13;92661,09;28603;46949666;;;3801;586,07;26368;24900;1468;35,89;94,43;245
Santa Cruz das Palmeiras;2003;6165,9;0,178063189;;;;;387;;;;90,67;153212,79;36206,45;8297,74;108708,6;29945;...;;;3995;731,33;26811;25375;1436;37,23;94,64;291
Santa Cruz das Palmeiras;2004;6658,58;0,098714676;;;;397044;383;;;;92,25;166464,52;33018,84;8904,24;124541,44;30058;...;;;4491;725,76;27278;25859;1419;38,69;94,8;298
Santa Cruz das Palmeiras;2005;7792,35;0,18944824;;;;366680;433;;;;93,76;198008,52;40043,01;13141,77;144823,74;32001;44640859;;;4742;823,22;27725;26352;1373;40,15;95,05;288
Santa Cruz das Palmeiras;2006;7793,5;0,016309542;;;572160;299945;575;;;;95,28;204580,94;48133,89;9252,55;147194,5;33408;52296950;;;5694;950,09;28173;26854;1319;41,63;95,32;
Santa Cruz das Palmeiras;2007;8172,9;0,065357128;;;727355;1249998;590;;;98,94;96,79;218889,07;47903,66;8568,41;162417;35196;48943260;;;5254;979,96;28621;27366;1255;43,27;95,62;256
Santa Cruz das Palmeiras;2008;8106,1;0,006832006;;;3972491;3341312;423;;;96,76;98,25;220327,18;38111,38;8495,92;173719,88;36549;52041067;48;1,65;5485;1080,9;29054;27888;1166;44,98;95,99;251
Santa Cruz das Palmeiras;2009;8590,09;0,074769709;;;5730859;1823738;504;;;99,48;99,65;237521,38;33287,83;9014,51;195219,05;37000;55096632;46;1,56;6153;1216,68;29467;28420;1047;46,72;96,45;259
Santa Cruz das Palmeiras;2010;9768,5;0,153622493;;;135974907;3151047;515;0,728;8,24;96,61;101,22;273495,31;42026,77;12307,12;219161,42;39415;59054510;46;1,54;6374;1389,47;29893;28962;931;48,45;96,89;277
Santa Cruz das Palmeiras;2011;9842,65;0,020803899;;;242228468;4494704;453;;;96,25;102,54;276965,3;40997,64;12931,14;223036,52;39843;...;44;1,45;6046;1480,48;30285;29387;898;50,49;97,03;255
Santa Cruz das Palmeiras;2012;10726,71;0,104105233;;;187764327;4344490;424;;;96,22;103,89;311230,09;46474,36;12740,38;252015,35;41172;;43;1,4;6312;1602,56;30682;29813;869;52,7;97,17;302
Santa Cruz das Palmeiras;2013;11976,58;0,131185069;;485482,63;200952821;3486321;548;;;96,73;105,25;351279,85;45289,18;14620,94;291369,73;43157;;46;1,48;6437;1764,65;31085;30242;843;54,92;97,29;318
Santa Cruz das Palmeiras;2014;12343,91;0,044165063;;;206922749;4463209;499;;;93,49;106,63;366577,46;35957,85;15195,17;315424,44;45089;;46;1,46;6131;1892,75;31492;30671;821;57,23;97,39;
Santa Cruz das Palmeiras;2015;;;;;123528049;5705520;308;;;87,9;108,03;;;;;42555;;46;1,44;6147;2122,26;31905;31104;801;59,69;97,49;
Santa Cruz das Palmeiras;2016;;;;;;;0;;;86,41;109,24;;;;;;;46;1,43;;;32262;31479;783;61,93;97,57;
Santa Cruz do Rio Pardo;2000;;;;;;;0;0,672;8,25;;36,61;;;;;;63471306;;;6929;472,27;40876;35083;5793;43,39;85,83;
Santa Cruz do Rio Pardo;2001;;;;;;;549;;;;36,96;;;;;62988;63776625;;;6926;485,82;41261;35483;5778;45,36;86;534
Santa Cruz do Rio Pardo;2002;10947,47;;;;;;619;;;;37,27;396940,8;64824,9;112087,35;220028,56;67326;61386061;;;7511;556,53;41606;35972;5634;47,34;86,46;521
Santa Cruz do Rio Pardo;2003;13247,54;0,218738339;;;7353262;;590;;;;37,53;477206,41;75220,67;145691,04;256294,7;72872;53258012;;;7871;620,18;41903;36467;5436;49,48;87,03;507
Santa Cruz do Rio Pardo;2004;12523,13;-0,047869153;;;6904137;47896892;620;;;;37,81;467749,21;57799,41;137641,85;272307,95;71315;55786509;;;8243;656,3;42205;36969;5236;51,72;87,59;541
Santa Cruz do Rio Pardo;2005;12265,61;-0,013183761;;;7212055;21396020;634;;;;38,09;479545,84;66155,64;120410,47;292979,73;75819;66701015;;;8613;729,4;42523;37478;5045;54,07;88,14;476
Santa Cruz do Rio Pardo;2006;13253,15;0,088338971;;;8840294;26933050;612;;;;38,37;522710,78;77501,92;128005,98;317202,88;78067;71899016;;;9020;833,54;42831;37994;4837;56,48;88,71;
Santa Cruz do Rio Pardo;2007;14613,6;0,109293221;;;10481364;32422277;547;;;94,11;38,6;580735,06;82725,1;149470,23;348539,73;84038;75269995;;;9321;877,18;43089;38517;4572;59,04;89,39;380
Santa Cruz do Rio Pardo;2008;17413,45;0,198311916;;;13256763;29942054;448;;;94,29;38,81;685548,17;76763,62;197364,49;411420,06;92107;95229316;112;2,58;10343;955,01;43332;39047;4285;61,71;90,11;372
Santa Cruz do Rio Pardo;2009;18852,87;0,089457506;;;9825809;65336578;588;;;98,53;39,06;749813,3;95566,1;200112,25;454134,95;93393;90939891;112;2,57;10694;1064,36;43604;39585;4019;64,44;90,78;415
Santa Cruz do Rio Pardo;2010;21801,59;0,164124028;;;6784878;67382579;448;0,762;12,89;98,29;39,42;866470,46;86664,47;258094,85;521711,14;98376;99831207;102;2,32;10751;1183,26;43895;40130;3765;67,35;91,42;414
Santa Cruz do Rio Pardo;2011;22696,73;0,046347593;;;11134510;49973281;493;;;99,69;39,62;907433,04;75526,53;259426,56;572479,94;105986;106671763;102;2,31;12344;1317,16;44118;40487;3631;70,09;91,77;414
Santa Cruz do Rio Pardo;2012;28116,36;0,245045978;13,7;196455;16395520;54854342;606;;;99,58;39,82;1129860,46;83400,59;371071,56;675388,31;114443;;102;2,3;12713;1479,04;44341;40833;3508;72,97;92,09;472
Santa Cruz do Rio Pardo;2013;31493,06;0,125781087;;3937951,71;20055033;78389216;535;;;99,25;40,02;1264066,48;89845,28;383879,63;790341,57;122424;;108;2,42;13476;1690,08;44566;41171;3395;75,93;92,38;465
Santa Cruz do Rio Pardo;2014;35082,33;0,119594284;;;20766305;72390266;554;;;97,46;40,23;1414249,12;108324,47;413003,9;892920,74;134697;;100;2,23;13622;1859,89;44791;41499;3292;78,99;92,65;
Santa Cruz do Rio Pardo;2015;;;0;;13480943;34829478;506;;;99,53;40,38;;;;;134473;;100;2,22;14319;1990,03;45019;41821;3198;82,14;92,9;
Santa Cruz do Rio Pardo;2016;;;;;;;0;;;100,83;40,57;;;;;;;100;2,21;;;45235;42124;3111;84,82;93,12;
Santa Ernestina;2000;;;;;;;0;0,644;4,15;;42,52;;;;;;10654206;;;554;347,72;5739;4390;1349;26,82;76,49;
Santa Ernestina;2001;;;;;;;27;;;;42,43;;;;;4774;11504946;;;462;406;5727;4460;1267;27,99;77,88;60
Santa Ernestina;2002;6394,39;;;;;;26;;;;42,43;35528,26;14493,47;3994,71;17040,08;4462;12107378;;;863;446,63;5726;4531;1195;29,35;79,13;70
Santa Ernestina;2003;7065,92;0,101931051;;;;;24;;;;42,31;39163,19;16161,64;4410,05;18591,5;4774;10081271;;;337;561,33;5710;4604;1106;30,85;80,63;99
Santa Ernestina;2004;5871,84;-0,172630315;;;;;37;;;;42,12;32414;10699,98;3279,67;18434,36;4703;9101813;;;464;471,93;5685;4678;1007;32,31;82,29;53
Santa Ernestina;2005;7139,2;0,213057099;;;;;19;;;;42,03;39424,31;13023,16;5263,4;21137,75;4915;...;;;472;537,96;5672;4753;919;33,94;83,8;80
Santa Ernestina;2006;8635,37;0,207866098;;;;;21;;;;41,97;47419,24;17012,66;7262,63;23143,94;5009;13397746;;;415;735,16;5664;4829;835;35,55;85,26;
Santa Ernestina;2007;9407,35;0,085934687;;;;;17;;;92,81;41,83;51517,28;19910,3;5224,55;26382,43;5194;14418669;;;368;855,93;5646;4906;740;37,29;86,89;63
Santa Ernestina;2008;8481,07;-0,103413458;;;;;34;;;93,79;41,6;45909,25;13220,04;4270,94;28418,28;5594;16215900;;;405;983,38;5615;4985;630;38,8;88,78;77
Santa Ernestina;2009;9756,04;0,144390344;;;;;28;;;97,18;41,39;52764,67;14956,67;5858,67;31949,33;5697;14684536;;;421;988,41;5586;5065;521;40,35;90,67;72
Santa Ernestina;2010;9551,97;-0,023896627;;;;;28;0,738;6,05;95,19;41,43;51238,85;12185,98;4272,88;34779,99;5679;15917120;;;502;1113,47;5569;5146;423;43,39;92,4;88
Santa Ernestina;2011;9818,55;0,02698509;;;;;23;;;95,32;41,39;52175,12;10287,05;4034,48;37853,59;6005;16015701;;;451;1201;5564;5180;384;45,48;93,1;71
Santa Ernestina;2012;11167,44;0,136155694;;;;;18;;;99,73;41,35;59265,89;12265,37;3911,44;43089,09;6270;;;;419;1337,83;5558;5208;350;47,54;93,7;75
Santa Ernestina;2013;13642,43;0,220306744;;;;;21;;;99,18;41,3;72871,09;17974,34;4994,29;49902,47;6732;;;;494;1570,19;5552;5231;321;49,83;94,22;69
Santa Ernestina;2014;13373,7;-0,020757754;;;;;44;;;104,23;41,26;71383,87;12189,06;6140,08;53054,73;7254;;;;517;1608,41;5546;5249;297;52,67;94,64;
Santa Ernestina;2015;;;;;;;35;;;105,22;41,22;;;;;7166;;;;511;1716,53;5541;5265;276;55,47;95,02;
Santa Ernestina;2016;;;;;;;0;;;98,09;41,2;;;;;;;;;;;5538;5280;258;58,14;95,34;
Santa Fé do Sul;2000;;;;;;;0;0,706;10,36;;127,15;;;;;;73356614;;;3376;530,9;26478;24879;1599;54,62;93,96;
Santa Fé do Sul;2001;;;;;;;195;;;;128,69;;;;;36873;...;;;3860;541,46;26800;25142;1658;57,58;93,81;409
Santa Fé do Sul;2002;8641,91;;;;;;271;;;;130,18;210839,94;10489,4;61849,54;138501;38834;84502925;;;4136;562,39;27109;25451;1658;60,67;93,88;331
Santa Fé do Sul;2003;10167,52;0,189425273;;;3310998;;426;;;;131,6;252021,59;12211,46;78303,68;161506,45;41042;...;;;4322;687,6;27406;25764;1642;63,99;94,01;578
Santa Fé do Sul;2004;10217,26;0,015452663;;;10405696;;444;;;;132,98;256685,6;11401,97;78634,68;166648,95;46329;...;;;4547;721,26;27694;26081;1613;67,46;94,18;521
Santa Fé do Sul;2005;11129,85;0,099938648;;;22173663;;400;;;;134,28;283370,34;11657,64;85285,42;186427,28;48527;84647584;;;4522;767,78;27964;26402;1562;71,16;94,41;368
Santa Fé do Sul;2006;13110,3;0,189187355;;;23759617;27947;363;;;;135,56;335966,47;14401,32;103667,34;217897,82;50138;104898179;;;4836;806,69;28231;26727;1504;75,07;94,67;
Santa Fé do Sul;2007;14572,41;0,120893934;;;20661090;186715;441;;;97,54;136,71;378516,03;15558,57;116274,27;246683,19;54510;121718841;;;5437;885,28;28469;27056;1413;79,12;95,04;356
Santa Fé do Sul;2008;16115,78;0,114651165;;;28738597;305103;455;;;106,56;137,79;418565,78;15633,78;111963,72;290968,28;56521;120821945;77;2,68;6297;991,74;28694;27389;1305;83,55;95,45;348
Santa Fé do Sul;2009;17972,13;0,124904358;;;20796536;169698;655;;;98,23;138,99;473927,95;20347,23;142706,5;310874,22;60044;128358432;77;2,66;6746;1038,48;28944;27726;1218;88,08;95,79;394
Santa Fé do Sul;2010;18522,62;0,040280065;;206560,77;37931051;550455;655;0,784;16,51;98,23;141,69;492123,77;22353,91;123414,07;346355,79;64803;118737676;76;2,6;7200;1105,65;29215;28065;1150;92,92;96,06;380
Santa Fé do Sul;2011;22211,81;0,205985599;;;69336184;544810;668;;;100,15;142,49;590972,92;21892,2;165959,74;403120,98;69452;120780496;76;2,59;7364;1235,33;29381;28224;1157;97,06;96,06;378
Santa Fé do Sul;2012;24672,65;0,117103451;;;79424758;620168;692;;;104,07;143,3;664037,43;24413,76;167018,15;472605,51;77200;;76;2,57;7012;1312,53;29548;28385;1163;101,4;96,06;388
Santa Fé do Sul;2013;26699,84;0,08835277;;408000;108108196;705094;705;;;102,35;144,12;724024,99;27855,34;164965,36;531204,29;81617;;76;2,56;8227;1463,5;29717;28547;1170;105,81;96,06;364
Santa Fé do Sul;2014;28975,17;0,091390554;;;84599918;228689;515;;;105,67;144,94;791533,93;29122,69;173051,71;589359,52;86989;;76;2,54;8536;1585,15;29886;28710;1176;110,34;96,07;
Santa Fé do Sul;2015;;;;;38740181;33028;556;;;106,26;145,52;;;;;81645;;76;2,53;8396;1706,75;30056;28873;1183;115,17;96,06;
Santa Fé do Sul;2016;;;;;;;0;;;107,71;146,24;;;;;;;68;2,25;;;30204;29015;1189;118,43;96,06;
Santa Gertrudes;2000;;;;;;;0;0,644;3,34;;162,19;;;;;;37419721;;;3827;686,72;15845;15468;377;30,59;97,62;
Santa Gertrudes;2001;;;;;;;229;;;;167,92;;;;;131456;37312069;;;3524;711,81;16404;15961;443;31,09;97,3;127
Santa Gertrudes;2002;14875,4;;;;;;198;;;;173,65;205235,68;9896,99;121598,81;73739,89;137517;34837220;;;3742;814,41;16964;16485;479;31,47;97,18;199
Santa Gertrudes;2003;17288,51;0,201067327;;;15778291;;243;;;;179,46;252878,43;9411,98;159994,11;83472,34;160374;...;;;3934;967,56;17531;17027;504;31,9;97,13;193
Santa Gertrudes;2004;19075,56;0,140122341;;;25524207;1049263;291;;;;185,43;285854,59;7524,53;189803,33;88526,73;172756;41020954;;;4417;1060,24;18115;17586;529;32,31;97,08;184
Santa Gertrudes;2005;23286,7;0,259509966;;;29287220;3011129;321;;;;191,32;358920,5;7103,78;244740,84;107075,88;193449;44497390;;;4698;1197,08;18690;18164;526;32,71;97,19;175
Santa Gertrudes;2006;27186,65;0,202830522;;;50521353;1087799;301;;;;197,11;447299,01;16564,9;296084,63;134649,47;217603;...;;;5145;1201,83;19256;18761;495;33,12;97,43;
Santa Gertrudes;2007;32637,99;0,236613212;;;51569185;5828171;344;;;101,26;203,04;544892,44;8972,6;377904,91;158014,93;223635;59494358;;;5306;1299,58;19835;19377;458;33,62;97,69;169
Santa Gertrudes;2008;38380,18;0,210795756;;;45115207;8980398;298;;;98,83;209,06;647609,71;8044,7;447150,46;192414,54;265116;67908497;;;6186;1447,68;20423;20014;409;34,01;98;182
Santa Gertrudes;2009;40999,87;0,09807115;;;35572737;8243596;299;;;103,19;214,89;742752,39;9779,78;513004,8;219967,82;255906;68914353;;;5679;1523,84;20993;20672;321;34,48;98,47;174
Santa Gertrudes;2010;41784,68;0,047590182;;;24796072;16621624;271;0,737;5,42;99,28;219,54;785987,2;7965,63;538998,69;239022,88;265842;76261647;;;6071;1650,31;21579;21350;229;34,97;98,94;216
Santa Gertrudes;2011;49015,21;0,197722107;;;25083271;7713497;324;;;99,62;224,16;947831,67;6531,67;662563,71;278736,28;318920;80445973;;;6928;1839,17;22033;21799;234;36,37;98,94;176
Santa Gertrudes;2012;54236,16;0,129719052;;;25802032;15608506;334;;;101,49;228,86;1053970,61;7340,1;733292,93;313337,59;354460;;;;6924;2220,74;22495;22256;239;37,91;98,94;222
Santa Gertrudes;2013;58404,46;0,099497481;;10496275;26971748;11708727;399;;;100,64;233,68;1166766,08;8296,02;793723,95;364746,12;380991;;;;7358;2273,13;22968;22724;244;39,5;98,94;231
Santa Gertrudes;2014;66378,83;0,160388074;0;;31854998;11239349;316;;;100,55;238,58;1373392,75;5792,25;942280,11;425320,39;422677;;;;7686;2463,94;23450;23201;249;41,13;98,94;
Santa Gertrudes;2015;;;13;;38490440;28972767;267;;;95,94;243,6;;;;;442552;;;;7821;2957,27;23943;23688;255;42,94;98,93;
Santa Gertrudes;2016;;;;;;;0;;;94,15;248;;;;;;;;;;;24376;24117;259;44,45;98,94;
Santa Isabel;2000;;;;;;;0;0,628;3,83;;120,84;;;;;;58700262;;;6584;581,42;43682;32970;10712;26,46;75,48;
Santa Isabel;2001;;;;;;;939;;;;123,13;;;;;96272;64342336;;;6825;628,79;44510;33347;11163;27,98;74,92;681
Santa Isabel;2002;7824,34;;;;;;1007;;;;125,17;316040,6;11978,83;110443,51;193618,26;99469;62985492;;;8288;648,63;45246;33985;11261;29,58;75,11;668
Santa Isabel;2003;8835,09;0,146499182;;;4024535;;1215;;;;127,09;363088,86;13135,63;127141,18;222812,05;105070;60911915;;;8688;737,32;45940;34635;11305;31,26;75,39;663
Santa Isabel;2004;9195,55;0,056023551;;;5716027;13336051;973;;;;128,94;385205,12;12997,63;139142,64;233064,86;116425;66324864;;;8216;781,54;46612;35297;11315;33,08;75,73;635
Santa Isabel;2005;8674,13;-0,04290157;;;7274388;13511429;955;;;;130,83;371753,92;13564,35;109214,26;248975,32;115781;75934637;;;8162;807,51;47294;35972;11322;34,95;76,06;759
Santa Isabel;2006;9274,36;0,084186307;;;6502276;5579611;1003;;;;132,66;400272,01;14136,22;106506,68;279629,1;111537;...;;;7772;898,5;47957;36660;11297;36,94;76,44;
Santa Isabel;2007;10309,24;0,126396189;;;7597409;6047721;1063;;;96,66;134,43;452782,73;17261,76;109174,49;326346,49;117008;92694816;;;8354;936;48596;37361;11235;39,08;76,88;542
Santa Isabel;2008;13855,01;0,361142425;;;10408824;10755616;912;;;97,64;136,15;583912,91;14598,23;159940,8;409373,88;122096;95199945;100;2,03;8899;1114,57;49218;38075;11143;41,3;77,36;522
Santa Isabel;2009;15974,66;0,166575436;;;4076247;2586089;1039;;;102,66;137,76;677556,08;18613,15;174028,69;484914,24;120477;110184739;100;2,01;9338;1195,53;49798;38803;10995;43,68;77,92;585
Santa Isabel;2010;18839,51;0,193428144;;;4343641;3486554;845;0,738;6,84;100,76;138,71;822612,78;18362,37;238503,16;565747,25;122338;128549368;100;1,98;10302;1293,09;50393;39544;10849;46,22;78,47;596
Santa Isabel;2011;19330,14;0,035937715;;;7238121;9808986;968;;;102,13;140,05;846856,58;21821,76;247763,41;577271,42;128073;128048914;100;1,97;10900;1522,88;50879;40069;10810;48,71;78,75;638
Santa Isabel;2012;22834,66;0,192744677;;;3414826;17436287;950;;;103,23;141,4;1012927,28;23540,55;311020,48;678366,25;139874;;102;1,99;10905;1672,1;51372;40602;10770;51,33;79,04;669
Santa Isabel;2013;25414,89;0,12374256;;369720,54;3258630;15282604;900;;;104,15;142,77;1151795,43;39477,02;281734,9;830583,51;128582;;104;2,01;11077;1804,71;51868;41138;10730;54,05;79,31;686
Santa Isabel;2014;27694,94;0,100238523;;466768,6;1958314;6099819;814;;;103,11;144,15;1279689,01;51101,64;324905,7;903681,67;130866;;101;1,93;11312;1869,87;52369;41679;10690;56,87;79,59;
Santa Isabel;2015;;;0;;2381291;3690484;876;;;104,37;145,53;;;;;122369;;101;1,91;10747;1993,93;52875;42225;10650;59,85;79,86;
Santa Isabel;2016;;;;;;;0;;;103,17;146,73;;;;;;;101;1,89;;;53310;42716;10594;62,35;80,13;
Santa Lúcia;2000;;;;;;;0;0,669;3,08;;51,45;;;;;;14377007;;;1568;377,96;7837;7031;806;24,84;89,72;
Santa Lúcia;2001;;;;;;;58;;;;51,73;;;;;6207;...;;;1509;561,49;7879;7094;785;25,91;90,04;137
Santa Lúcia;2002;6505,18;;;;;;21;;;;52,03;50364,17;24232,48;4660,96;21470,73;6350;14046850;;;752;532,31;7925;7164;761;27,19;90,4;129
Santa Lúcia;2003;8062,37;0,245164637;;;;;40;;;;52,27;62869,47;32981,52;5170,93;24717,02;6552;12585601;;;838;566,87;7962;7235;727;28,5;90,87;143
Santa Lúcia;2004;8165,35;0,015952145;;;;;53;;;;52,44;64253,55;35218,77;3548,9;25485,88;6600;12516825;;;1067;539,33;7987;7307;680;29,97;91,49;148
Santa Lúcia;2005;7553,51;-0,072035461;;;;;64;;;;52,6;59687,43;27496,44;4526,05;27664,93;6750;13728237;;;823;678,74;8012;7379;633;31,4;92,1;128
Santa Lúcia;2006;8596,03;0,142705265;;;;;61;;;;52,82;67771,88;31539,86;5031,43;31200,59;7542;16096843;;;944;800,65;8045;7452;593;33,06;92,63;
Santa Lúcia;2007;9007,67;0,055441496;;;;;59;;;98,92;53,2;71104,75;32175,17;4876,97;34052,61;8264;18557751;;;743;919,5;8103;7526;577;34,68;92,88;108
Santa Lúcia;2008;6824,68;-0,238420877;;;;;49;;;96,01;53,48;53343,38;12573,76;4685,43;36084,18;8051;19596372;;;726;959,68;8145;7600;545;36,4;93,31;64
Santa Lúcia;2009;7660,21;0,127114456;;390000;;;42;;;97,46;53,7;60690,09;15533,94;5274,62;39881,52;8340;18678162;;;650;1100,15;8179;7675;504;38,27;93,84;87
Santa Lúcia;2010;9469,04;0,246107044;;;;;45;0,737;3,82;91,95;53,53;76288,56;26554,49;7418,41;42315,66;8648;19076097;;;760;1134,43;8245;7751;494;40,76;94,01;94
Santa Lúcia;2011;9770,32;0,03607237;;1231209,89;;;49;;;91,4;53,75;79012,92;25893,9;8400,06;44718,97;8877;19268710;;;775;1204,91;8279;7805;474;42,76;94,27;94
Santa Lúcia;2012;11325,38;0,163922621;;;;;64;;;93,91;53,97;92123,89;34994,02;6293,8;50836,07;9137;;;;706;1289,93;8313;7857;456;45,05;94,51;103
Santa Lúcia;2013;11777,38;0,044163589;;816000;;;46;;;91,77;54,19;96289,28;32801,71;6761,75;56725,82;9521;;;;855;1567,39;8347;7908;439;47,3;94,74;98
Santa Lúcia;2014;11346,45;-0,032665814;;;;;87;;;89,24;54,41;92990,39;28668,95;4295,12;60026,33;10129;;;;650;1663,86;8381;7958;423;49,62;94,95;
Santa Lúcia;2015;;;;;;;83;;;83,58;54,63;;;;;9289;;;;626;1669,69;8415;8006;409;52,21;95,14;
Santa Lúcia;2016;;;;;;;0;;;77,95;54,82;;;;;;;;;;;8444;8048;396;54,15;95,31;
Santa Maria da Serra;2000;;;;;;;0;0,59;2,44;;18,2;;;;;;11087396;;;706;641,23;4669;3947;722;31,65;84,54;
Santa Maria da Serra;2001;;;;;;;101;;;;18,5;;;;;5524;11722000;;;912;641,58;4744;3970;774;32,78;83,68;46
Santa Maria da Serra;2002;10155,94;;;;;;107;;;;18,75;44132,95;10078,21;10746,38;23308,36;5700;...;;;1149;614,91;4809;4051;758;33,96;84,24;67
Santa Maria da Serra;2003;8950,69;-0,106578799;;;;;71;;;;19,01;39471,28;13999,51;5108,1;20363,68;6194;...;;;1073;636,75;4875;4134;741;35,23;84,8;61
Santa Maria da Serra;2004;8529,89;-0,033329728;;;2700;;94;;;;19,28;38813,31;13633,73;2700,18;22479,4;6356;...;;;773;629,39;4945;4219;726;36,59;85,32;40
